1	-40	-25	8
2	-40	0	-8
3	-40	25	8
4	-35	-25	8
5	-35	-15	0
6	-35	0	-8
7	-35	15	0
8	-35	25	8
9	-30	-25	8
10	-30	-15	0
11	-30	0	-8
12	-30	15	0
13	-30	25	8
14	-25	-25	8
15	-25	-15	0
16	-25	0	-8
17	-25	15	0
18	-25	25	8
19	-20	-25	8
20	-20	-15	0
21	-20	0	-8
22	-20	15	0
23	-20	25	8
24	-15	-25	8
25	-15	-15	0
26	-15	0	-8
27	-15	15	0
28	-15	25	8
29	-10	-25	8
30	-10	-15	0
31	-10	0	-8
32	-10	15	0
33	-10	25	8
34	-5	-25	8
35	-5	-15	0
36	-5	0	-8
37	-5	15	0
38	-5	25	8
39	0	-25	8
40	0	-15	0
41	0	0	-8
42	0	15	0
43	0	25	8
44	5	-25	8
45	5	-15	0
46	5	0	-8
47	5	15	0
48	5	25	8
49	10	-25	8
50	10	-15	0
51	10	0	-8
52	10	15	0
53	10	25	8
54	15	-25	8
55	15	-15	0
56	15	0	-8
57	15	15	0
58	15	25	8
59	20	-25	8
60	20	-15	0
61	20	0	-8
62	20	15	0
63	20	25	8
64	25	-25	8
65	25	-15	0
66	25	0	-8
67	25	15	0
68	25	25	8
69	30	-25	8
70	30	-15	0
71	30	0	-8
72	30	15	0
73	30	25	8
